CHANGE,CODE,CONFIG,Digits,FILE,HELP,HTMLVER,"HTML_FILE",Image,ImageName,NEXTPAGE,Page,QALIAS,QNikto,Qname,"_raw","_time",action,app,az,basehref,branch,bytes,c,calbirthdays,"cart_id",cartid,cartname,category,classification,clientip,comma,command,cookie,cvsroot,date,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",day,desc,"dest_ip","dest_port",dn,etype,eventtype,file,filename,folder,foot,forum,"generator_id",head,host,hours,ident,index,key,linecount,method,module,name,next,other,pa,page,param1,passurl,person,priority,proto,protocol,punct,query,referer,"referer_domain","req_time",root,sd,setup,severity,signature,"signature_rev",sortby,source,sourcetype,"splunk_server","splunk_server_group","src_ip","src_port",status,tag,"tag::eventtype",template,timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version,view,who
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:25 -0700] ""GET /cgi-bin/stat.pl HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001077)""","2014-05-08T15:21:25.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,25,thursday,2014,"-420",,,,,,,,"stat.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:21:25 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/stat.pl",,"/cgi-bin/stat.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001077)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/c32web.exe","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/webdriver","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/.cobalt","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/webif.cgi","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/sws","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/ppdscgi.exe","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/cachemgr.cgi","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:25 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/stat.pl","2014-05-08T15:21:25.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,25,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/webdist.cgi HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001071)""","2014-05-08T15:21:24.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,"webdist.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/webdist.cgi",,"/cgi-bin/webdist.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001071)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/handler/netsonar;cat /etc/passwd|?data=Download HTTP/1.1"" 404 325 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001070)""","2014-05-08T15:21:24.000-0700",,,,,,325,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,"netsonar;cat",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//;_//|?=_/.""___""-""_""/._(/..",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/handler/netsonar;cat",,"/cgi-bin/handler/netsonar;cat",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001070)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/handler HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001069)""","2014-05-08T15:21:24.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,handler,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""/._(/..)_(:)_(:",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/handler",,"/cgi-bin/handler",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001069)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/common/listrec.pl HTTP/1.1"" 404 322 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001068)""","2014-05-08T15:21:24.000-0700",,,,,,322,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,"listrec.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/common/listrec.pl",,"/cgi-bin/common/listrec.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001068)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/wwwwais HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001066)""","2014-05-08T15:21:24.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,wwwwais,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""/._(/..)_(:)_(:",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/wwwwais",,"/cgi-bin/wwwwais",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001066)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/whois.cgi?action=load&whois=%3Bid HTTP/1.1"" 404 314 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001065)""","2014-05-08T15:21:24.000-0700",load,,,,,314,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,"whois.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?=&=%_/.""___""-""_""/._(/..)_",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/whois.cgi?action=load&whois=%3Bid",,"/cgi-bin/whois.cgi","action=load&whois=%3Bid","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001065)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/websendmail HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001064)""","2014-05-08T15:21:24.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,websendmail,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""/._(/..)_(:)_(:",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/websendmail",,"/cgi-bin/websendmail",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001064)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/webgais HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001063)""","2014-05-08T15:21:24.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,webgais,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""/._(/..)_(:)_(:",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/webgais",,"/cgi-bin/webgais",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001063)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/vpasswd.cgi HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001062)""","2014-05-08T15:21:24.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,"vpasswd.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/vpasswd.cgi",,"/cgi-bin/vpasswd.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001062)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/virgil.cgi HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001061)""","2014-05-08T15:21:24.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,"virgil.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/virgil.cgi",,"/cgi-bin/virgil.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001061)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:24 -0700] ""GET /cgi-bin/viralator.cgi HTTP/1.1"" 404 318 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001060)""","2014-05-08T15:21:24.000-0700",,,,,,318,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,24,thursday,2014,"-420",,,,,,,,"viralator.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:21:24 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/viralator.cgi",,"/cgi-bin/viralator.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001060)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/webdist.cgi","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/handler","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/handler","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/common","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/wwwwais","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/whois.cgi","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/websendmail","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/webgais","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/vpasswd.cgi","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/virgil.cgi","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:21:24 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/viralator.cgi","2014-05-08T15:21:24.000-0700",,,,,,,,,,,,,,,,,,,,15,8,21,may,24,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:23 -0700] ""GET /cgi-bin/sscd_suncourier.pl HTTP/1.1"" 404 323 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001059)""","2014-05-08T15:21:23.000-0700",,,,,,323,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,23,thursday,2014,"-420",,,,,,,,"sscd_suncourier.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:21:23 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/sscd_suncourier.pl",,"/cgi-bin/sscd_suncourier.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001059)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:23 -0700] ""GET /cgi-bin/spin_client.cgi?aaaaaaaa HTTP/1.1"" 404 320 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001058)""","2014-05-08T15:21:23.000-0700",,,,,,320,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,23,thursday,2014,"-420",,,,,,,,"spin_client.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?_/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:21:23 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/spin_client.cgi?aaaaaaaa",,"/cgi-bin/spin_client.cgi",aaaaaaaa,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001058)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:23 -0700] ""GET /cgi-bin/smartsearch/smartsearch.cgi?keywords=|/bin/cat%20/etc/passwd| HTTP/1.1"" 404 332 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001057)""","2014-05-08T15:21:23.000-0700",,,,,,332,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,23,thursday,2014,"-420",,,,,,,,"smartsearch.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//.?=|//%//|_/.""___""-""_""/._(",,"-",,"08/May/2014:15:21:23 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/smartsearch/smartsearch.cgi?keywords=|/bin/cat%20/etc/passwd|",,"/cgi-bin/smartsearch/smartsearch.cgi","keywords=|/bin/cat%20/etc/passwd|","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001057)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:23 -0700] ""GET /cgi-bin/smartsearch.cgi?keywords=|/bin/cat%20/etc/passwd| HTTP/1.1"" 404 320 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001056)""","2014-05-08T15:21:23.000-0700",,,,,,320,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,23,thursday,2014,"-420",,,,,,,,"smartsearch.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?=|//%//|_/.""___""-""_""/._(/",,"-",,"08/May/2014:15:21:23 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/smartsearch.cgi?keywords=|/bin/cat%20/etc/passwd|",,"/cgi-bin/smartsearch.cgi","keywords=|/bin/cat%20/etc/passwd|","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001056)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:21:23 -0700] ""GET /cgi-bin/scripts/slxweb.dll/getfile?type=Library&file=[invalid filename] HTTP/1.1"" 404 331 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001055)""","2014-05-08T15:21:23.000-0700",,,,,,331,,,,,,,,"24.84.224.154",,,,,,15,8,21,may,23,thursday,2014,"-420",,,,,,,,getfile,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//./?=&=[_]_/.""___""-""_""/._(/",,"-",,"08/May/2014:15:21:23 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/scripts/slxweb.dll/getfile?type=Library&file=[invalid",,"/cgi-bin/scripts/slxweb.dll/getfile","type=Library&file=[invalid","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001055)","HTTP/1.1",,
